ID parc.;Nome parceiro;CNPJ;Vendedor;Material;Texto breve do produto; Quantidade;UM;Endereço;Cidade;Rg;CEP;Data doc.;Nº NF;    Líquido;        Bruto;Un.;Valor total
2906414;Planetaria Loja de Convenienci Ltda;08.690.555/0001-14;104;12285127;TALENTO Tab Choc Branco Cer 8(12x90g) XW;1;EXB;Av Gov Julio Campos 1000;Sinop;MT;78552-000;01.06.2020;67974;1,08;1,13;KG;44,37
2906414;Planetaria Loja de Convenienci Ltda;08.690.555/0001-14;104;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av Gov Julio Campos 1000;Sinop;MT;78552-000;01.06.2020;67975;0,375;0,395276;KG;14,98
2906414;Planetaria Loja de Convenienci Ltda;08.690.555/0001-14;104;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;1;EXB;Av Gov Julio Campos 1000;Sinop;MT;78552-000;01.06.2020;67975;0,375;0,395276;KG;14,98
2906414;Planetaria Loja de Convenienci Ltda;08.690.555/0001-14;104;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;1;UNI;Av Gov Julio Campos 1000;Sinop;MT;78552-000;01.06.2020;67975;0,825;0,825;KG;25,92
5266378;Mercado Telles EIRELI;21.734.027/0001-88;104;12365150;GAROTO Bisc Rech Choc 70x130g BR;15;UNI;R Das Hostencias 741;Sinop;MT;78556-134;01.06.2020;67976;1,95;1,9725;KG;28,7
5266378;Mercado Telles EIRELI;21.734.027/0001-88;104;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;15;UNI;R Das Hostencias 741;Sinop;MT;78556-134;01.06.2020;67976;1,95;1,9725;KG;28,7
5266378;Mercado Telles EIRELI;21.734.027/0001-88;104;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;2;UNI;R Das Hostencias 741;Sinop;MT;78556-134;01.06.2020;67977;1,65;1,65;KG;51,84
5266378;Mercado Telles EIRELI;21.734.027/0001-88;104;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;10;UNI;R Das Hostencias 741;Sinop;MT;78556-134;01.06.2020;67977;2,5;2,95;KG;75,83
5266378;Mercado Telles EIRELI;21.734.027/0001-88;104;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;R Das Hostencias 741;Sinop;MT;78556-134;01.06.2020;67977;1,26;1,2908;KG;46,84
3812914;G G Bucher Farmacia ME;13.540.754/0001-86;105;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;Av das Figueiras 894;Sinop;MT;78550-001;01.06.2020;67978;0,68;0,7116;KG;21,2
3812914;G G Bucher Farmacia ME;13.540.754/0001-86;105;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av das Figueiras 894;Sinop;MT;78550-001;01.06.2020;67979;0,48;0,502;KG;21,78
3812914;G G Bucher Farmacia ME;13.540.754/0001-86;105;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;1;EXB;Av das Figueiras 894;Sinop;MT;78550-001;01.06.2020;67979;0,375;0,395;KG;19,73
3812914;G G Bucher Farmacia ME;13.540.754/0001-86;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;Av das Figueiras 894;Sinop;MT;78550-001;01.06.2020;67980;0,65;0,6575;KG;10,49
5485582;L F Schimidt Me;21.703.933/0001-15;104;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;1;UNI;R das Hortencias 632;Sinop;MT;78556-134;01.06.2020;67981;0,825;0,825;KG;24,81
5485582;L F Schimidt Me;21.703.933/0001-15;104;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;R das Hortencias 632;Sinop;MT;78556-134;01.06.2020;67981;0,96;1,004;KG;45,81
5485582;L F Schimidt Me;21.703.933/0001-15;104;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R das Hortencias 632;Sinop;MT;78556-134;01.06.2020;67981;0,48;0,50216;KG;22,91
5485582;L F Schimidt Me;21.703.933/0001-15;104;12365150;GAROTO Bisc Rech Choc 70x130g BR;20;UNI;R das Hortencias 632;Sinop;MT;78556-134;01.06.2020;67982;2,6;2,63;KG;40,09
5485582;L F Schimidt Me;21.703.933/0001-15;104;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;15;UNI;R das Hortencias 632;Sinop;MT;78556-134;01.06.2020;67982;1,95;1,9725;KG;30,06
5982269;Janete Aparecida Teruel;28.092.049/0001-30;104;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Travessa Maripa 33;Sinop;MT;78557-873;01.06.2020;67983;0,375;0,395276;KG;20,75
5982269;Janete Aparecida Teruel;28.092.049/0001-30;104;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Travessa Maripa 33;Sinop;MT;78557-873;01.06.2020;67983;0,48;0,502;KG;22,91
5982269;Janete Aparecida Teruel;28.092.049/0001-30;104;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Travessa Maripa 33;Sinop;MT;78557-873;01.06.2020;67983;0,48;0,50216;KG;22,91
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Av Gov Julio Campos 548;Sinop;MT;78550-260;01.06.2020;67984;0,96;1,004;KG;43,57
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av Gov Julio Campos 548;Sinop;MT;78550-260;01.06.2020;67984;0,48;0,502;KG;21,78
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;12393736;TALENTO Tab Dark Maracuja 8(15x75g) XW;1;EXB;Av Gov Julio Campos 548;Sinop;MT;78550-260;01.06.2020;67984;1,125;1,18;KG;73,18
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;Av Gov Julio Campos 548;Sinop;MT;78550-260;01.06.2020;67985;1,3;1,315;KG;20,96
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;Av Gov Julio Campos 548;Sinop;MT;78550-260;01.06.2020;67985;1,3;1,315;KG;20,96
4979224;Neriton Joao Kosouski EPP;36.918.951/0001-91;103;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Av das Embaubas 618;Sinop;MT;78550-236;01.06.2020;67986;0,48;0,50216;KG;16,53
4979224;Neriton Joao Kosouski EPP;36.918.951/0001-91;103;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av das Embaubas 618;Sinop;MT;78550-236;01.06.2020;67986;0,48;0,502;KG;16,53
4979224;Neriton Joao Kosouski EPP;36.918.951/0001-91;103;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;3;UNI;Av das Embaubas 618;Sinop;MT;78550-236;01.06.2020;67986;2,475;2,475;KG;77,77
5988661;Tamara De Lima Rodrigues;32.257.957/0001-04;104;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Est Dalva 270;Sinop;MT;78557-400;01.06.2020;67987;0,96;1,004;KG;45,81
5988661;Tamara De Lima Rodrigues;32.257.957/0001-04;104;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Est Dalva 270;Sinop;MT;78557-400;01.06.2020;67987;0,48;0,50216;KG;22,91
5988661;Tamara De Lima Rodrigues;32.257.957/0001-04;104;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;Est Dalva 270;Sinop;MT;78557-400;01.06.2020;67988;0,68;0,7116;KG;22,3
5481963;Faganello Paula Conveniencia Eireli;28.067.843/0001-24;105;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R Colonizador Enio Pipino 4421, A;Sinop;MT;78550-528;01.06.2020;67989;0,48;0,502;KG;16,53
5481963;Faganello Paula Conveniencia Eireli;28.067.843/0001-24;105;12239753;TALENTO Tablete Meio Amargo 8(12x90g) BR;1;EXB;R Colonizador Enio Pipino 4421, A;Sinop;MT;78550-528;01.06.2020;67989;1,08;1,13;KG;44,37
5481963;Faganello Paula Conveniencia Eireli;28.067.843/0001-24;105;12380835;TALENTO TabRechCremedeAvela 8(12x90g) XW;1;EXB;R Colonizador Enio Pipino 4421, A;Sinop;MT;78550-528;01.06.2020;67989;1,08;1,13;KG;44,37
5481963;Faganello Paula Conveniencia Eireli;28.067.843/0001-24;105;12356998;BATON Tab Ao Leite 4(10x96g) BR;10;UNI;R Colonizador Enio Pipino 4421, A;Sinop;MT;78550-528;01.06.2020;67989;0,96;0,98;KG;33,52
5481963;Faganello Paula Conveniencia Eireli;28.067.843/0001-24;105;12313896;BATON Bastao Rech Morango 32(30x16g) BR;1;EXB;R Colonizador Enio Pipino 4421, A;Sinop;MT;78550-528;01.06.2020;67989;0,48;0,502;KG;16,53
5481963;Faganello Paula Conveniencia Eireli;28.067.843/0001-24;105;12285127;TALENTO Tab Choc Branco Cer 8(12x90g) XW;1;EXB;R Colonizador Enio Pipino 4421, A;Sinop;MT;78550-528;01.06.2020;67989;1,08;1,13;KG;44,37
5728082;David Scapinello Da Silva;18.442.271/0001-62;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;R Dos Cajueiros 2051;Sinop;MT;78550-162;01.06.2020;67990;0,48;0,502;KG;16,53
5728082;David Scapinello Da Silva;18.442.271/0001-62;105;12396633;GAROTO Tab Choc Branco Bisc 4(14x90g) XW;14;UNI;R Dos Cajueiros 2051;Sinop;MT;78550-162;01.06.2020;67990;1,26;1,2908;KG;46,84
5728082;David Scapinello Da Silva;18.442.271/0001-62;105;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;R Dos Cajueiros 2051;Sinop;MT;78550-162;01.06.2020;67990;1,26;1,2908;KG;46,84
5728082;David Scapinello Da Silva;18.442.271/0001-62;105;12426261;GAROTO Tablete Churros 4(14x90g) XW;14;UNI;R Dos Cajueiros 2051;Sinop;MT;78550-162;01.06.2020;67990;1,26;1,288;KG;46,84
5724496;Nelcidio Martins Da Silva EIRELI;23.207.498/0001-63;122;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;-1;EXB;R Um 197, Sala 2;Vila Rica;MT;78645-000;02.06.2020;67991;-0,375;-0,395276;KG;-14,98
5724496;Nelcidio Martins Da Silva EIRELI;23.207.498/0001-63;122;11320331;BATON Bastao Choc Branco 32(30x16g)XW;-1;EXB;R Um 197, Sala 2;Vila Rica;MT;78645-000;02.06.2020;67991;-0,48;-0,50216;KG;-16,53
5724496;Nelcidio Martins Da Silva EIRELI;23.207.498/0001-63;122;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-1;EXB;R Um 197, Sala 2;Vila Rica;MT;78645-000;02.06.2020;67991;-0,48;-0,502;KG;-16,53
2920210;Panificadora Sorriso Ltda;07.596.891/0001-30;501;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-1;EXB;Rua Sao Francisco de Assis 70;Sorriso;MT;78890-000;02.06.2020;67992;-0,48;-0,502;KG;-21,72
2920210;Panificadora Sorriso Ltda;07.596.891/0001-30;501;11320331;BATON Bastao Choc Branco 32(30x16g)XW;-1;EXB;Rua Sao Francisco de Assis 70;Sorriso;MT;78890-000;02.06.2020;67992;-0,48;-0,50216;KG;-21,72
5812182;Antonio Donizeti Jatuba;28.820.806/0001-45;501;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-1;EXB;Av Perimetral Sudoeste 2655;Sorriso;MT;78890-000;02.06.2020;67993;-0,48;-0,502;KG;-16,53
5812182;Antonio Donizeti Jatuba;28.820.806/0001-45;501;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;-1;EXB;Av Perimetral Sudoeste 2655;Sorriso;MT;78890-000;02.06.2020;67993;-0,375;-0,395276;KG;-14,98
2901926;Mercado Compre Bem Ltda;08.733.813/0001-00;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;5;EXB;Av Vitoria Regia 6714;Sinop;MT;78552-000;02.06.2020;67994;2,4;2,51;KG;109,96
5817996;Fabio Adriano Barbosa Comar;31.412.337/0001-30;104;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;1;UNI;R Marau 608;Sinop;MT;78558-379;02.06.2020;67995;0,825;0,825;KG;24,81
5817996;Fabio Adriano Barbosa Comar;31.412.337/0001-30;104;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;R Marau 608;Sinop;MT;78558-379;02.06.2020;67995;0,48;0,502;KG;22,91
5817996;Fabio Adriano Barbosa Comar;31.412.337/0001-30;104;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R Marau 608;Sinop;MT;78558-379;02.06.2020;67995;0,48;0,50216;KG;22,91
5817996;Fabio Adriano Barbosa Comar;31.412.337/0001-30;104;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;1;EXB;R Marau 608;Sinop;MT;78558-379;02.06.2020;67995;0,375;0,395276;KG;20,75
5817996;Fabio Adriano Barbosa Comar;31.412.337/0001-30;104;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;R Marau 608;Sinop;MT;78558-379;02.06.2020;67995;0,375;0,395276;KG;20,75
5817996;Fabio Adriano Barbosa Comar;31.412.337/0001-30;104;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;1;EXB;R Marau 608;Sinop;MT;78558-379;02.06.2020;67995;0,375;0,395;KG;20,75
5817996;Fabio Adriano Barbosa Comar;31.412.337/0001-30;104;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;R Marau 608;Sinop;MT;78558-379;02.06.2020;67996;0,68;0,7116;KG;22,3
5817998;Felipe Piaia Presotto;29.897.894/0001-46;104;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;R Colonizador Enio Pip 781, Anexo B;Sinop;MT;78557-477;02.06.2020;67997;0,48;0,502;KG;21,72
5817998;Felipe Piaia Presotto;29.897.894/0001-46;104;12356998;BATON Tab Ao Leite 4(10x96g) BR;10;UNI;R Colonizador Enio Pip 781, Anexo B;Sinop;MT;78557-477;02.06.2020;67997;0,96;0,98;KG;39,94
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;2;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.06.2020;67998;0,75;0,79;KG;29,95
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;2;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.06.2020;67998;0,75;0,790552;KG;29,95
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;2;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.06.2020;67998;0,75;0,79;KG;29,95
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;1;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.06.2020;67998;0,375;0,395;KG;14,98
759438;Emboava Dias Com Combustiveis Ltda;06.248.123/0001-22;510;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av General Mello 1480;Cuiaba;MT;78065-290;03.06.2020;67999;0,375;0,395276;KG;14,98
759438;Emboava Dias Com Combustiveis Ltda;06.248.123/0001-22;510;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Av General Mello 1480;Cuiaba;MT;78065-290;03.06.2020;67999;0,48;0,502;KG;16,53
759438;Emboava Dias Com Combustiveis Ltda;06.248.123/0001-22;510;12239753;TALENTO Tablete Meio Amargo 8(12x90g) BR;1;EXB;Av General Mello 1480;Cuiaba;MT;78065-290;03.06.2020;67999;1,08;1,13;KG;44,37
759438;Emboava Dias Com Combustiveis Ltda;06.248.123/0001-22;510;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;Av General Mello 1480;Cuiaba;MT;78065-290;03.06.2020;68000;0,68;0,7116;KG;21,15
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68001;0,375;0,395276;KG;19,67
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68001;0,375;0,395;KG;19,67
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68001;0,48;0,50216;KG;21,72
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68001;0,48;0,502;KG;21,72
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68001;0,48;0,502;KG;21,72
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;1;EXB;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68001;0,375;0,395;KG;19,67
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;5;UNI;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68001;1,25;1,475;KG;45,62
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;1;UNI;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68001;0,825;0,825;KG;25,92
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;15;UNI;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68002;1,95;1,9725;KG;29,96
4486619;Coop De Consumo Estado De Mt Ltda;01.061.098/0001-50;510;12365150;GAROTO Bisc Rech Choc 70x130g BR;15;UNI;R N 14, Qd 37 Lt14;Cuiaba;MT;78058-628;03.06.2020;68002;1,95;1,9725;KG;29,96
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;0,48;0,502;KG;16,53
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;0,96;1,004;KG;33,07
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;0,48;0,50216;KG;16,53
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;2;EXB;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;0,75;0,79;KG;29,95
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;12273955;BATON Bastao Recheado Leite 32(30x16g)XW;1;EXB;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;0,48;0,502;KG;16,53
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;12311892;TALENTO Tab Leite Avelas 8(12x90g) XW;1;EXB;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;1,08;1,13;KG;44,37
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;12356998;BATON Tab Ao Leite 4(10x96g) BR;10;UNI;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;0,96;0,98;KG;33,52
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;1;EXB;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;0,375;0,395276;KG;14,98
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;2;EXB;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;0,75;0,79;KG;29,95
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;0,375;0,395276;KG;14,98
2861856;Metropolitano Com Comb & Deri Ltda;07.094.917/0001-41;510;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;5;UNI;Av Fernando Correa Costa 2350;Cuiaba;MT;78070-000;03.06.2020;68003;1,25;1,475;KG;37,92
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;12368980;BATON Extra Milk 32(30x16g) XW;1;EXB;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68004;0,48;0,502;KG;21,72
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;12396886;GAROTO Tablete Choc Branco 4(14x90g) XW;14;UNI;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68004;1,26;1,2908;KG;53,44
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68004;1,26;1,2908;KG;53,44
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;12396921;GAROTO Tab Choc Meio Amargo 4(14x90g) XW;14;UNI;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68004;1,26;1,2908;KG;53,44
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;1;EXB;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68004;1,08;1,13;KG;50,76
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;12155337;BATON Bastao Duo 32(30x16g) XW;2;EXB;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68004;0,96;1,004;KG;43,46
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68004;0,96;1,004;KG;43,46
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;11320331;BATON Bastao Choc Branco 32(30x16g)XW;2;EXB;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68004;0,96;1,00432;KG;43,46
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;5;EXB;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68005;3,4;3,558;KG;105,75
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;20;UNI;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68006;2,6;2,63;KG;36,36
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;12365150;GAROTO Bisc Rech Choc 70x130g BR;20;UNI;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68006;2,6;2,63;KG;36,36
1038573;Supermercado Paulista Ltda EPP;07.114.891/0001-56;516;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;90;UNI;R Manoel Correa de Al 60, Qd 6 Lt 4;Varzea Grande;MT;78120-000;03.06.2020;68007;22,5;26,55;KG;779,9
2987482;N C Satolo Comercio ME;05.025.316/0001-51;510;11320367;BATON Bastao Choc Leite 32(30x16g)XW;32;EXB;Trav Paiaguas 81, Sala 02;Cuiaba;MT;78005-000;03.06.2020;68008;15,36;16,064;KG;561,21
4937843;Laila Graziela O Dutra;21.497.467/0001-69;510;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av A 1, Qd3 Lt1;Cuiaba;MT;78050-392;03.06.2020;68009;0,375;0,395276;KG;20,6
4937843;Laila Graziela O Dutra;21.497.467/0001-69;510;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Av A 1, Qd3 Lt1;Cuiaba;MT;78050-392;03.06.2020;68009;0,96;1,004;KG;45,47
4937843;Laila Graziela O Dutra;21.497.467/0001-69;510;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Av A 1, Qd3 Lt1;Cuiaba;MT;78050-392;03.06.2020;68009;1,26;1,2908;KG;58,37
4937843;Laila Graziela O Dutra;21.497.467/0001-69;510;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;5;UNI;Av A 1, Qd3 Lt1;Cuiaba;MT;78050-392;03.06.2020;68010;0,65;0,6575;KG;9,94
4937843;Laila Graziela O Dutra;21.497.467/0001-69;510;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;Av A 1, Qd3 Lt1;Cuiaba;MT;78050-392;03.06.2020;68010;0,65;0,6575;KG;9,94
1974581;Distribuid de Doces Sao Joao Ltda;36.877.173/0002-10;526;11320367;BATON Bastao Choc Leite 32(30x16g)XW;64;EXB;Rua Ari Paes Barreto 365;Varzea Grande;MT;78120-000;03.06.2020;68011;30,72;32,128;KG;1.221,67
1974581;Distribuid de Doces Sao Joao Ltda;36.877.173/0002-10;526;11320331;BATON Bastao Choc Branco 32(30x16g)XW;32;EXB;Rua Ari Paes Barreto 365;Varzea Grande;MT;78120-000;03.06.2020;68011;15,36;16,06912;KG;610,83
3475186;Renascenca Auto Posto Ltda;04.825.223/0001-49;510;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;5;UNI;Av Marechal Deodoro 309;Cuiaba;MT;78005-505;03.06.2020;68012;1,25;1,475;KG;37,92
3475186;Renascenca Auto Posto Ltda;04.825.223/0001-49;510;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av Marechal Deodoro 309;Cuiaba;MT;78005-505;03.06.2020;68012;0,48;0,502;KG;16,53
3475186;Renascenca Auto Posto Ltda;04.825.223/0001-49;510;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Av Marechal Deodoro 309;Cuiaba;MT;78005-505;03.06.2020;68012;0,96;1,004;KG;33,07
3475186;Renascenca Auto Posto Ltda;04.825.223/0001-49;510;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;Av Marechal Deodoro 309;Cuiaba;MT;78005-505;03.06.2020;68013;0,68;0,7116;KG;21,15
