ID parc.;Nome parceiro;CNPJ;Vendedor;Material;Texto breve do produto;Quantidade;UM;Endereço;Cidade;Rg;CEP;Data doc.;Nº NF;    Líquido;      Bruto;Un.;Valor total
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;0,375;0,395;KG;18,09
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12248828;BATON Bastao Choc Branco 12(10x64g) BR;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;0,64;0,708;KG;29,04
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12239753;TALENTO Tablete Meio Amargo 8(12x90g) BR;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;0,375;0,395;KG;18,09
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;0,375;0,395276;KG;18,09
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;0,375;0,395;KG;18,09
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;11320183;GAROTO IT COCO Cdy Bar Coco 8(30x30g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;0,9;0,94102;KG;32,56
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;11320040;GAROTO Chocolate em Po 20x200g XI;5;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1;1,2;KG;46,9
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12282740;TALENTO ChocBrancoDocedeLeite8(12x90g)BR;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12285127;TALENTO Tab Choc Branco Cer 8(12x90g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12311892;TALENTO Tab Leite Avelas 8(12x90g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12427650;GAROTO Tablete Pop 4(14x90)g XW;14;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,26;1,2908;KG;49,13
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;10;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;8,25;8,25;KG;237,8
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12396920;OPERETA TabChocBco CstnCaju 4(14x90)g XW;14;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,26;1,2908;KG;49,13
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;14;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,26;1,2908;KG;49,13
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;14;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,26;1,2908;KG;49,13
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12396633;GAROTO Tab Choc Branco Bisc 4(14x90g) XW;14;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,26;1,2908;KG;49,13
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12380835;TALENTO TabRechCremedeAvela 8(12x90g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12368981;BATON Extra Milk 12(10x64g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;0,64;0,708;KG;29,04
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12347059;TALENTO Tab Rech Cookies 8(12x90g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12347058;TALENTO Tab Rech Maracuja 8(12x90g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12347057;TALENTO Tab Rech Morango 8(12x90g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12314178;BATON Bastao Rech Morango 12(10x64g) BR;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;0,64;0,708;KG;29,04
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;1;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64533;1,08;1,13;KG;46,67
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;11320042;GAROTO Cacau em Po 20x200g XW;5;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64534;1;1,2;KG;66,11
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;10;EXB;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64534;6,8;7,116;KG;198,82
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12365150;GAROTO Bisc Rech Choc 70x130g BR;20;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64535;2,6;2,63;KG;33,43
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;20;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64535;2,6;2,63;KG;33,43
2802281;Coml Novo Estado Generos Alim Ltda;37.478.591/0001-17;533;12365128;GAROTO Cookie Gota Choc 52x60g BR;16;UNI;Avenida Prefeito Valdir Masuti 3253;Comodoro;MT;78310-000;01.05.2020;64535;0,96;1,032;KG;25,39
3064550;W A dos Santos ME;24.749.889/0001-72;704;12155337;BATON Bastao Duo 32(30x16g) XW;2;EXB;Rod Br 163 Km 621 Saida p Lucas SN;Nova Mutum;MT;78450-000;01.05.2020;64536;0,96;1,004;KG;43,46
3064550;W A dos Santos ME;24.749.889/0001-72;704;11320367;BATON Bastao Choc Leite 32(30x16g)XW;3;EXB;Rod Br 163 Km 621 Saida p Lucas SN;Nova Mutum;MT;78450-000;01.05.2020;64536;1,44;1,506;KG;65,18
3064550;W A dos Santos ME;24.749.889/0001-72;704;11320331;BATON Bastao Choc Branco 32(30x16g)XW;2;EXB;Rod Br 163 Km 621 Saida p Lucas SN;Nova Mutum;MT;78450-000;01.05.2020;64536;0,96;1,00432;KG;43,46
3064550;W A dos Santos ME;24.749.889/0001-72;704;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;2;EXB;Rod Br 163 Km 621 Saida p Lucas SN;Nova Mutum;MT;78450-000;01.05.2020;64537;1,36;1,4232;KG;42,3
6113843;Tailla Lima Amaral;33.225.351/0001-50;704;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;2;EXB;Av Mutum 611, W Sl 1;Nova Mutum;MT;78450-000;01.05.2020;64538;0,75;0,79;KG;39,36
6113843;Tailla Lima Amaral;33.225.351/0001-50;704;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av Mutum 611, W Sl 1;Nova Mutum;MT;78450-000;01.05.2020;64538;0,48;0,502;KG;21,72
6113843;Tailla Lima Amaral;33.225.351/0001-50;704;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Av Mutum 611, W Sl 1;Nova Mutum;MT;78450-000;01.05.2020;64538;0,48;0,502;KG;21,72
6113843;Tailla Lima Amaral;33.225.351/0001-50;704;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;2;EXB;Av Mutum 611, W Sl 1;Nova Mutum;MT;78450-000;01.05.2020;64538;0,75;0,79;KG;39,36
6113843;Tailla Lima Amaral;33.225.351/0001-50;704;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;2;EXB;Av Mutum 611, W Sl 1;Nova Mutum;MT;78450-000;01.05.2020;64538;0,75;0,790552;KG;39,36
6113843;Tailla Lima Amaral;33.225.351/0001-50;704;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;2;EXB;Av Mutum 611, W Sl 1;Nova Mutum;MT;78450-000;01.05.2020;64538;0,75;0,79;KG;39,36
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;8;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;3;3,16;KG;134,44
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;4;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;1,5;1,581104;KG;67,22
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;11320309;GAROTO Cobert Choc Meio Amargo 12x1kg XW;10;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;10;10,04;KG;329,36
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;11320351;GAROTO Cobert Choc MeioAmargo 20x500g XW;10;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;5;5,05;KG;240,15
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12155337;BATON Bastao Duo 32(30x16g) XW;2;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;0,96;1,004;KG;36,9
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12239753;TALENTO Tablete Meio Amargo 8(12x90g) BR;3;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;3,24;3,39;KG;141,36
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;3;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;1,125;1,185;KG;50,41
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12311892;TALENTO Tab Leite Avelas 8(12x90g) XW;4;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;4,32;4,52;KG;188,49
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;5;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;5,4;5,65;KG;235,61
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12347058;TALENTO Tab Rech Maracuja 8(12x90g) XW;2;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;2,16;2,26;KG;94,24
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12347059;TALENTO Tab Rech Cookies 8(12x90g) XW;3;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;3,24;3,39;KG;141,36
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12356994;BATON Tab Rech Creme 4(10x96g) BR;50;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;4,8;4,9;KG;177,6
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12356997;BATON Tab Bco Rech Creme 4(10x96g) BR;50;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;4,8;4,9;KG;177,6
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12356998;BATON Tab Ao Leite 4(10x96g) BR;100;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;9,6;9,8;KG;355,19
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12393734;TALENTO TabDark Nibs de Ccu 8(15x75g)XW;2;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;2,25;2,36;KG;117,75
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12393736;TALENTO Tab Dark Maracuja 8(15x75g) XW;2;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;2,25;2,36;KG;117,75
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12396633;GAROTO Tab Choc Branco Bisc 4(14x90g) XW;126;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;11,34;11,6172;KG;446,65
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12396883;GAROTO Tablete Crocante 4(14x90g) XW;56;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;5,04;5,1632;KG;198,51
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12396885;GAROTO Tablete Cores 4(14x90)g XW;84;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;7,56;7,7448;KG;297,77
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;70;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;6,3;6,454;KG;248,14
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;84;UNI;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64539;7,56;7,7448;KG;297,77
2749639;Pasqualotto & Pasqualotto Ltda;10.478.007/0001-77;101;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;4;EXB;Av Gabriel Muller SN, Qd09 RT 6E;Juina;MT;78320-000;01.05.2020;64540;2,72;2,8464;KG;72,9
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;56;UNI;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;5,04;5,1632;KG;198,51
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;12396887;GAROTO Tablete Cstn Caju 4(14x90g) XW;56;UNI;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;5,04;5,1632;KG;198,51
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;12396885;GAROTO Tablete Cores 4(14x90)g XW;42;UNI;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;3,78;3,8724;KG;148,88
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;12396633;GAROTO Tab Choc Branco Bisc 4(14x90g) XW;56;UNI;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;5,04;5,1632;KG;198,51
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;12356998;BATON Tab Ao Leite 4(10x96g) BR;100;UNI;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;9,6;9,8;KG;355,19
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;12356997;BATON Tab Bco Rech Creme 4(10x96g) BR;50;UNI;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;4,8;4,9;KG;177,6
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;2;EXB;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;0,75;0,79;KG;33,6
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;0,48;0,502;KG;18,44
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;11320351;GAROTO Cobert Choc MeioAmargo 20x500g XW;10;UNI;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;5;5,05;KG;240,15
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;11320309;GAROTO Cobert Choc Meio Amargo 12x1kg XW;10;UNI;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64541;10;10,04;KG;329,36
3829966;Pasqualotto & Pasqualotto Ltda;10.478.007/0003-39;101;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;2;EXB;Avenida Londrina 696;Juina;MT;78320-000;01.05.2020;64542;1,36;1,4232;KG;36,45
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;12356998;BATON Tab Ao Leite 4(10x96g) BR;-30;UNI;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.05.2020;64543;-2,88;-2,94;KG;-100,56
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12368980;BATON Extra Milk 32(30x16g) XW;-15;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-7,2;-7,53;KG;-248,06
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12313896;BATON Bastao Rech Morango 32(30x16g) BR;-15;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-7,2;-7,53;KG;-248,06
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;-8;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-8,64;-9,04;KG;-355,02
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;-8;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-8,64;-9,04;KG;-355,02
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12311892;TALENTO Tab Leite Avelas 8(12x90g) XW;-8;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-8,64;-9,04;KG;-355,02
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12285127;TALENTO Tab Choc Branco Cer 8(12x90g) XW;-8;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-8,64;-9,04;KG;-355,02
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12282740;TALENTO ChocBrancoDocedeLeite8(12x90g)BR;-8;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-8,64;-9,04;KG;-355,02
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12277350;TALENTO Tablete Meio Amargo 18(15x25g)BR;-18;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-6,75;-7,11;KG;-269,61
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12273955;BATON Bastao Recheado Leite 32(30x16g)XW;-15;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-7,2;-7,53;KG;-248,06
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12239753;TALENTO Tablete Meio Amargo 8(12x90g) BR;-8;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-8,64;-9,04;KG;-355,02
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;12155337;BATON Bastao Duo 32(30x16g) XW;-32;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-15,36;-16,064;KG;-529,2
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;11324001;TALENTO Tab Diet Avelas 12(15x25g) XI;-12;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-4,5;-4,8;KG;-274,28
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-32;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-15,36;-16,064;KG;-529,2
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;-18;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-6,75;-7,11;KG;-269,61
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;-18;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-6,75;-7,114968;KG;-269,61
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;-18;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-6,75;-7,114968;KG;-269,61
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;-18;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-6,75;-7,11;KG;-269,61
4068881;Tibirissa Conveniencia Ltda ME;09.193.519/0001-08;777;11320331;BATON Bastao Choc Branco 32(30x16g)XW;-32;EXB;Avenida Amazonas 2379, S Sala 1;Lucas do Rio Verde;MT;78455-000;02.05.2020;64544;-15,36;-16,06912;KG;-529,2
3859213;L Ferreira Gomes ME;08.174.429/0001-07;602;11320042;GAROTO Cacau em Po 20x200g XW;-5;UNI;Av Dos Migrantes SN, Lt 9Qd16;Nova Guarita;MT;78508-000;02.05.2020;64545;-1;-1,2;KG;-78,06
3467743;O R de Souza e Cia Ltda ME;06.125.079/0001-63;515;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;-5;UNI;R 18 223, W;Tangara da Serra;MT;78300-000;02.05.2020;64546;-0,65;-0,6575;KG;-10,02
3467743;O R de Souza e Cia Ltda ME;06.125.079/0001-63;515;12365150;GAROTO Bisc Rech Choc 70x130g BR;-5;UNI;R 18 223, W;Tangara da Serra;MT;78300-000;02.05.2020;64546;-0,65;-0,6575;KG;-10,02
3467743;O R de Souza e Cia Ltda ME;06.125.079/0001-63;515;11320331;BATON Bastao Choc Branco 32(30x16g)XW;-1;EXB;R 18 223, W;Tangara da Serra;MT;78300-000;02.05.2020;64547;-0,48;-0,50216;KG;-22,91
3467743;O R de Souza e Cia Ltda ME;06.125.079/0001-63;515;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-1;EXB;R 18 223, W;Tangara da Serra;MT;78300-000;02.05.2020;64547;-0,48;-0,502;KG;-22,91
3467743;O R de Souza e Cia Ltda ME;06.125.079/0001-63;515;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;-14;UNI;R 18 223, W;Tangara da Serra;MT;78300-000;02.05.2020;64547;-1,26;-1,2908;KG;-58,85
3467743;O R de Souza e Cia Ltda ME;06.125.079/0001-63;515;12416237;SERENATA DE AMOR Wafer Cstn 10x825g XW;-1;UNI;R 18 223, W;Tangara da Serra;MT;78300-000;02.05.2020;64547;-0,825;-0,825;KG;-24,81
5897099;M & B Esquerdo Ltda;29.270.700/0001-88;123;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;-1;EXB;R Rui Barbosa SN;Prainha;PA;68130-000;04.05.2020;64548;-0,375;-0,395276;KG;-15,99
5897099;M & B Esquerdo Ltda;29.270.700/0001-88;123;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-1;EXB;R Rui Barbosa SN;Prainha;PA;68130-000;04.05.2020;64548;-0,48;-0,502;KG;-17,65
5897099;M & B Esquerdo Ltda;29.270.700/0001-88;123;12260896;GAROTO AERO TabChoc ao Leite4(12x101g)BR;-12;UNI;R Rui Barbosa SN;Prainha;PA;68130-000;04.05.2020;64548;-1,212;-1,236;KG;-42,71
5897099;M & B Esquerdo Ltda;29.270.700/0001-88;123;12396888;GAROTO Tablete Choc aoLeite 4(14x90g) XW;-14;UNI;R Rui Barbosa SN;Prainha;PA;68130-000;04.05.2020;64548;-1,26;-1,2908;KG;-49,82
5897099;M & B Esquerdo Ltda;29.270.700/0001-88;123;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;-30;UNI;R Rui Barbosa SN;Prainha;PA;68130-000;04.05.2020;64548;-7,5;-8,85;KG;-235,46
5897099;M & B Esquerdo Ltda;29.270.700/0001-88;123;12427549;GAROTO Tablete Amendoim 4(14x90g) XW;-14;UNI;R Rui Barbosa SN;Prainha;PA;68130-000;04.05.2020;64548;-1,26;-1,2908;KG;-49,82
5485582;L F Schimidt Me;21.703.933/0001-15;104;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;R das Hortencias 632;Sinop;MT;78556-134;04.05.2020;64549;0,68;0,7116;KG;21,63
