ID parc.;Nome parceiro;CNPJ;Vendedor;Material;Texto breve do produto; Quantidade;UM;Endereço;Cidade;Rg;CEP;Data doc.;Nº NF;     Líquido;   Peso bruto;Un.;Valor total
5857754;Edimara Rodrigues De Souza EIRELI;29.271.729/0001-84;701;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-1;EXB;Av Mutum 877, W Sala 01;Nova Mutum;MT;78450-000;02.03.2020;57360;-0,48;-0,502;KG;-21,72
2983583;M Cleidimare P Fochi ME;01.988.187/0001-46;101;12365150;GAROTO Bisc Rech Choc 70x130g BR;-5;UNI;Av Londrina 230;Juina;MT;78320-000;02.03.2020;57363;-0,65;-0,6575;KG;-9,99
2983583;M Cleidimare P Fochi ME;01.988.187/0001-46;101;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;-5;UNI;Av Londrina 230;Juina;MT;78320-000;02.03.2020;57363;-0,65;-0,6575;KG;-9,99
2983583;M Cleidimare P Fochi ME;01.988.187/0001-46;101;12313896;BATON Bastao Rech Morango 32(30x16g) BR;-2;EXB;Av Londrina 230;Juina;MT;78320-000;02.03.2020;57364;-0,96;-1,004;KG;-43,46
6088857;Mercado Kaue Ltda;28.593.679/0001-99;502;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-1;EXB;R Graciliano Ramos 323, Q10 L4 B2;Sorriso;MT;78890-000;02.03.2020;57365;-0,48;-0,502;KG;-22,91
6088857;Mercado Kaue Ltda;28.593.679/0001-99;502;11320331;BATON Bastao Choc Branco 32(30x16g)XW;-1;EXB;R Graciliano Ramos 323, Q10 L4 B2;Sorriso;MT;78890-000;02.03.2020;57365;-0,48;-0,50216;KG;-22,91
4769742;J F Dias E Cia Ltda;21.120.391/0001-58;402;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-266;EXB;R Teotonio Viela 198, Predio;Peixoto De Azevedo;MT;78530-000;02.03.2020;57366;-127,68;-133,532;KG;-5.667,82
4769742;J F Dias E Cia Ltda;21.120.391/0001-58;402;11320367;BATON Bastao Choc Leite 32(30x16g)XW;-20;UNI;R Teotonio Viela 198, Predio;Peixoto De Azevedo;MT;78530-000;02.03.2020;57366;-0,32;-0,32544;KG;-14,16
4769742;J F Dias E Cia Ltda;21.120.391/0001-58;402;12155337;BATON Bastao Duo 32(30x16g) XW;-1;EXB;R Teotonio Viela 198, Predio;Peixoto De Azevedo;MT;78530-000;02.03.2020;57366;-0,48;-0,502;KG;-21,31
4769742;J F Dias E Cia Ltda;21.120.391/0001-58;402;12214154;GAROTO CARIBE Candybar 8(30x28g) BR;-4;EXB;R Teotonio Viela 198, Predio;Peixoto De Azevedo;MT;78530-000;02.03.2020;57366;-3,36;-3,52;KG;-138,89
4769742;J F Dias E Cia Ltda;21.120.391/0001-58;402;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;-1.080,00;UNI;R Teotonio Viela 198, Predio;Peixoto De Azevedo;MT;78530-000;02.03.2020;57366;-270;-318,6;KG;-8.701,55
4769742;J F Dias E Cia Ltda;21.120.391/0001-58;402;12416237;SERENATA DE AMOR Bombom Cstn 10x825g XW;-20;UNI;R Teotonio Viela 198, Predio;Peixoto De Azevedo;MT;78530-000;02.03.2020;57366;-16,5;-16,5;KG;-479,78
6074381;R Carvalho De Almeida;30.593.597/0001-96;902;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;-70;UNI;R Aracaju 222, N Qd 15;Juara;MT;78575-000;02.03.2020;57367;-9,1;-9,205;KG;-126,24
6074381;R Carvalho De Almeida;30.593.597/0001-96;902;12365150;GAROTO Bisc Rech Choc 70x130g BR;-210;UNI;R Aracaju 222, N Qd 15;Juara;MT;78575-000;02.03.2020;57367;-27,3;-27,615;KG;-378,72
5071513;Rui Cavalho de Almeida EPP;02.508.719/0001-63;902;12365150;GAROTO Bisc Rech Choc 70x130g BR;-210;UNI;Av Rio Arinos 2055, S;Juara;MT;78575-000;02.03.2020;57368;-27,3;-27,615;KG;-378,72
5071513;Rui Cavalho de Almeida EPP;02.508.719/0001-63;902;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;-70;UNI;Av Rio Arinos 2055, S;Juara;MT;78575-000;02.03.2020;57368;-9,1;-9,205;KG;-126,24
5071513;Rui Cavalho de Almeida EPP;02.508.719/0001-63;902;12365128;GAROTO Cookie Gota Choc 52x60g BR;-52;UNI;Av Rio Arinos 2055, S;Juara;MT;78575-000;02.03.2020;57368;-3,12;-3,354;KG;-88,94
4881366;V C A Lira EIRELI;17.764.296/0002-09;123;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;15.000,00;UNI;Tv Primeira SN, Primeira;Itaituba;PA;68181-220;02.03.2020;57370;3.750;4.425;KG;90.063,95
5961971;J V Simoes Leal;26.937.563/0002-85;123;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;9.000,00;UNI;R Alto Bonito 1, Miritituba;Itaituba;PA;68191-400;02.03.2020;57372;2.250;2.655;KG;57.126,08
5961971;J V Simoes Leal;26.937.563/0002-85;123;11320331;BATON Bastao Choc Branco 32(30x16g)XW;320;EXB;R Alto Bonito 1, Miritituba;Itaituba;PA;68191-400;02.03.2020;57372;153,6;160,6912;KG;4.580,62
5961971;J V Simoes Leal;26.937.563/0002-85;123;11320367;BATON Bastao Choc Leite 32(30x16g)XW;320;EXB;R Alto Bonito 1, Miritituba;Itaituba;PA;68191-400;02.03.2020;57372;153,6;160,64;KG;4.580,62
5961971;J V Simoes Leal;26.937.563/0002-85;123;12282740;TALENTO ChocBrancoDocedeLeite8(12x90g)BR;16;EXB;R Alto Bonito 1, Miritituba;Itaituba;PA;68191-400;02.03.2020;57372;17,28;18,08;KG;584,96
5961971;J V Simoes Leal;26.937.563/0002-85;123;12311892;TALENTO Tab Leite Avelas 8(12x90g) XW;16;EXB;R Alto Bonito 1, Miritituba;Itaituba;PA;68191-400;02.03.2020;57372;17,28;18,08;KG;584,96
5961971;J V Simoes Leal;26.937.563/0002-85;123;12312312;TALENTO Tab Leite Cast Para 8(12x90g) XW;40;EXB;R Alto Bonito 1, Miritituba;Itaituba;PA;68191-400;02.03.2020;57372;43,2;45,2;KG;1.462,41
5961971;J V Simoes Leal;26.937.563/0002-85;123;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;16;EXB;R Alto Bonito 1, Miritituba;Itaituba;PA;68191-400;02.03.2020;57372;17,28;18,08;KG;584,96
3473293;C G Kajiyama;01.357.742/0001-31;103;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;Av dos Tarumas 925;Sinop;MT;78556-056;02.03.2020;57373;1,3;1,315;KG;20,96
3473293;C G Kajiyama;01.357.742/0001-31;103;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;Av dos Tarumas 925;Sinop;MT;78556-056;02.03.2020;57373;1,3;1,315;KG;20,96
4064178;Mercado Acougue Dois Irmaos Ltda ME;13.311.614/0001-36;104;12368980;BATON Extra Milk 32(30x16g) XW;1;EXB;Rua Jesuita 231;Sinop;MT;78550-170;02.03.2020;57374;0,48;0,502;KG;22,91
4064178;Mercado Acougue Dois Irmaos Ltda ME;13.311.614/0001-36;104;12313896;BATON Bastao Rech Morango 32(30x16g) BR;1;EXB;Rua Jesuita 231;Sinop;MT;78550-170;02.03.2020;57374;0,48;0,502;KG;22,91
4064178;Mercado Acougue Dois Irmaos Ltda ME;13.311.614/0001-36;104;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Rua Jesuita 231;Sinop;MT;78550-170;02.03.2020;57374;0,48;0,50216;KG;22,91
4064178;Mercado Acougue Dois Irmaos Ltda ME;13.311.614/0001-36;104;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Rua Jesuita 231;Sinop;MT;78550-170;02.03.2020;57374;0,48;0,502;KG;22,91
4064178;Mercado Acougue Dois Irmaos Ltda ME;13.311.614/0001-36;104;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Rua Jesuita 231;Sinop;MT;78550-170;02.03.2020;57374;0,48;0,502;KG;22,91
4064178;Mercado Acougue Dois Irmaos Ltda ME;13.311.614/0001-36;104;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;Rua Jesuita 231;Sinop;MT;78550-170;02.03.2020;57375;0,68;0,7116;KG;22,3
2846104;Mercado Kochemborguer EIRELI EPP;02.968.785/0001-16;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;35;UNI;Rua Paulo Pan 611, Qd 43Lt 24;Sinop;MT;78550-001;02.03.2020;57376;4,55;4,6025;KG;70,15
4380783;Hotel Nossa Senhora Apar EIRELI;05.267.161/0001-60;104;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;R Colonizador Enio Pi 2498, Qd2 Lt1;Sinop;MT;78558-260;02.03.2020;57377;1,3;1,315;KG;20,04
4380783;Hotel Nossa Senhora Apar EIRELI;05.267.161/0001-60;104;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;R Colonizador Enio Pi 2498, Qd2 Lt1;Sinop;MT;78558-260;02.03.2020;57377;1,3;1,315;KG;20,04
5398879;Imperio Frios EIRELI ME;27.051.588/0001-69;103;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;Av Das Sibipirunas 1069;Sinop;MT;78556-666;02.03.2020;57378;0,65;0,6575;KG;9,99
5398879;Imperio Frios EIRELI ME;27.051.588/0001-69;103;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;5;UNI;Av Das Sibipirunas 1069;Sinop;MT;78556-666;02.03.2020;57378;0,65;0,6575;KG;9,99
2901926;Mercado Compre Bem Ltda;08.733.813/0001-00;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;35;UNI;Av Vitoria Regia 6714;Sinop;MT;78552-000;02.03.2020;57379;4,55;4,6025;KG;70,15
2901926;Mercado Compre Bem Ltda;08.733.813/0001-00;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;35;UNI;Av Vitoria Regia 6714;Sinop;MT;78552-000;02.03.2020;57379;4,55;4,6025;KG;70,15
5485582;L F Schimidt Me;21.703.933/0001-15;104;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;R das Hortencias 632;Sinop;MT;78556-134;02.03.2020;57380;0,48;0,50216;KG;22,91
5485582;L F Schimidt Me;21.703.933/0001-15;104;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;R das Hortencias 632;Sinop;MT;78556-134;02.03.2020;57380;0,96;1,004;KG;45,81
5485582;L F Schimidt Me;21.703.933/0001-15;104;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;R das Hortencias 632;Sinop;MT;78556-134;02.03.2020;57380;0,48;0,502;KG;22,91
5485582;L F Schimidt Me;21.703.933/0001-15;104;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;R das Hortencias 632;Sinop;MT;78556-134;02.03.2020;57381;0,68;0,7116;KG;22,3
5485582;L F Schimidt Me;21.703.933/0001-15;104;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;35;UNI;R das Hortencias 632;Sinop;MT;78556-134;02.03.2020;57382;4,55;4,6025;KG;70,15
5485582;L F Schimidt Me;21.703.933/0001-15;104;12365150;GAROTO Bisc Rech Choc 70x130g BR;35;UNI;R das Hortencias 632;Sinop;MT;78556-134;02.03.2020;57382;4,55;4,6025;KG;70,15
2988624;D Junior de Sousa;04.813.224/0001-73;105;12416237;SERENATA DE AMOR Bombom Cstn 10x825g XW;1;UNI;Av das Figueiras 100;Sinop;MT;78550-513;02.03.2020;57383;0,825;0,825;KG;25,92
2988624;D Junior de Sousa;04.813.224/0001-73;105;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av das Figueiras 100;Sinop;MT;78550-513;02.03.2020;57383;0,375;0,395276;KG;14,98
2988624;D Junior de Sousa;04.813.224/0001-73;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;Av das Figueiras 100;Sinop;MT;78550-513;02.03.2020;57384;0,65;0,6575;KG;9,56
2988624;D Junior de Sousa;04.813.224/0001-73;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;5;UNI;Av das Figueiras 100;Sinop;MT;78550-513;02.03.2020;57384;0,65;0,6575;KG;9,56
5515892;Helionor Da Silva Souza ME;13.814.053/0001-98;104;12365150;GAROTO Bisc Rech Choc 70x130g BR;15;UNI;Av Ida Bianchi 242;Sinop;MT;78559-794;02.03.2020;57385;1,95;1,9725;KG;30,06
5515892;Helionor Da Silva Souza ME;13.814.053/0001-98;104;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;15;UNI;Av Ida Bianchi 242;Sinop;MT;78559-794;02.03.2020;57385;1,95;1,9725;KG;30,06
5817996;Fabio Adriano Barbosa Comar;31.412.337/0001-30;104;12365150;GAROTO Bisc Rech Choc 70x130g BR;20;UNI;R Marau 608;Sinop;MT;78558-379;02.03.2020;57386;2,6;2,63;KG;40,09
3832195;Farmacia Madeira Ltda EPP;04.972.853/0001-46;103;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;Av das Sibipirunas 3316;Sinop;MT;78550-001;02.03.2020;57387;1,3;1,315;KG;18,13
3832195;Farmacia Madeira Ltda EPP;04.972.853/0001-46;103;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;Av das Sibipirunas 3316;Sinop;MT;78550-001;02.03.2020;57387;1,3;1,315;KG;18,13
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;12396921;GAROTO Tab Choc Meio Amargo 4(14x90g) XW;14;UNI;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;1,26;1,2908;KG;46,84
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;12393736;TALENTO Tab Dark Maracuja 8(15x75g) XW;1;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;1,125;1,18;KG;55,29
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;12356998;BATON Tab Ao Leite 4(10x96g) BR;10;UNI;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;0,96;0,98;KG;33,52
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;12356997;BATON Tab Bco Rech Creme 4(10x96g) BR;10;UNI;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;0,96;0,98;KG;33,52
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;12356994;BATON Tab Rech Creme 4(10x96g) BR;10;UNI;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;0,96;0,98;KG;33,52
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;12285127;TALENTO Tab Choc Branco Cer 8(12x90g) XW;1;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;1,08;1,13;KG;44,37
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;2;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;0,75;0,79;KG;29,95
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;2;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;0,75;0,790552;KG;29,95
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;2;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;0,75;0,790552;KG;29,95
6016135;Conveniencia Rodobras EIRELI;33.539.358/0001-46;104;11320197;TALENTO Tab Leite Amen Pas 18(15x25g) XW;2;EXB;Rod Br 163 SN, Km 817;Sinop;MT;78558-970;02.03.2020;57388;0,75;0,79;KG;29,95
6022426;Roberto Roseno Bizerra;30.943.391/0001-49;103;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;R Das Gaivotas 684, Qd 9 Lt 2;Sinop;MT;78556-400;02.03.2020;57389;1,3;1,315;KG;20,04
6022426;Roberto Roseno Bizerra;30.943.391/0001-49;103;12415774;GAROTO Caixa Bombons Sortidos 30x250g BR;5;UNI;R Das Gaivotas 684, Qd 9 Lt 2;Sinop;MT;78556-400;02.03.2020;57390;1,25;1,475;KG;48,09
3964346;Economizar Com Prods Farmac Ltda ME;08.087.667/0005-09;105;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Avenida Governador Jul 1188, Sala A;Sinop;MT;78550-202;02.03.2020;57391;0,48;0,502;KG;21,72
3964346;Economizar Com Prods Farmac Ltda ME;08.087.667/0005-09;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Avenida Governador Jul 1188, Sala A;Sinop;MT;78550-202;02.03.2020;57391;0,96;1,004;KG;43,46
3964346;Economizar Com Prods Farmac Ltda ME;08.087.667/0005-09;105;11320209;TALENTO Tab Leite Avelas 18(15x25g) XW;1;EXB;Avenida Governador Jul 1188, Sala A;Sinop;MT;78550-202;02.03.2020;57391;0,375;0,395;KG;19,67
3964346;Economizar Com Prods Farmac Ltda ME;08.087.667/0005-09;105;11320199;TALENTO Tab Choc Bco Cer 18(15x25g) XW;1;EXB;Avenida Governador Jul 1188, Sala A;Sinop;MT;78550-202;02.03.2020;57391;0,375;0,395276;KG;19,67
3964346;Economizar Com Prods Farmac Ltda ME;08.087.667/0005-09;105;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Avenida Governador Jul 1188, Sala A;Sinop;MT;78550-202;02.03.2020;57391;0,375;0,395276;KG;19,67
3964346;Economizar Com Prods Farmac Ltda ME;08.087.667/0005-09;105;12368980;BATON Extra Milk 32(30x16g) XW;1;EXB;Avenida Governador Jul 1188, Sala A;Sinop;MT;78550-202;02.03.2020;57391;0,48;0,502;KG;21,72
3964346;Economizar Com Prods Farmac Ltda ME;08.087.667/0005-09;105;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;3;EXB;Avenida Governador Jul 1188, Sala A;Sinop;MT;78550-202;02.03.2020;57392;2,04;2,1348;KG;63,45
4208410;Adolfo Pauli;24.982.670/0001-19;103;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Rua das Primaveras 3399;Sinop;MT;78550-001;02.03.2020;57393;0,96;1,004;KG;43,46
4208410;Adolfo Pauli;24.982.670/0001-19;103;12313896;BATON Bastao Rech Morango 32(30x16g) BR;1;EXB;Rua das Primaveras 3399;Sinop;MT;78550-001;02.03.2020;57393;0,48;0,502;KG;21,72
4208410;Adolfo Pauli;24.982.670/0001-19;103;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;2;EXB;Rua das Primaveras 3399;Sinop;MT;78550-001;02.03.2020;57394;1,36;1,4232;KG;42,3
4480510;Tedi Dos Santos De Macedo ME;14.141.578/0001-72;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;70;UNI;R Dos Mognos 580;Sinop;MT;78555-098;02.03.2020;57395;9,1;9,205;KG;140,3
4480510;Tedi Dos Santos De Macedo ME;14.141.578/0001-72;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;70;UNI;R Dos Mognos 580;Sinop;MT;78555-098;02.03.2020;57395;9,1;9,205;KG;140,3
4692293;Farmacia Madeira Ltda ME;04.972.853/0002-27;103;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Av Governador Julio Campos 1273;Sinop;MT;78550-202;02.03.2020;57396;0,96;1,004;KG;43,46
4692293;Farmacia Madeira Ltda ME;04.972.853/0002-27;103;12282740;TALENTO ChocBrancoDocedeLeite8(12x90g)BR;1;EXB;Av Governador Julio Campos 1273;Sinop;MT;78550-202;02.03.2020;57396;1,08;1,13;KG;50,76
4692293;Farmacia Madeira Ltda ME;04.972.853/0002-27;103;12311892;TALENTO Tab Leite Avelas 8(12x90g) XW;1;EXB;Av Governador Julio Campos 1273;Sinop;MT;78550-202;02.03.2020;57396;1,08;1,13;KG;50,76
4692293;Farmacia Madeira Ltda ME;04.972.853/0002-27;103;12312330;TALENTO Tab Choc Amendoa Pas 8(12x90g)XW;1;EXB;Av Governador Julio Campos 1273;Sinop;MT;78550-202;02.03.2020;57396;1,08;1,13;KG;50,76
4692293;Farmacia Madeira Ltda ME;04.972.853/0002-27;103;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;Av Governador Julio Campos 1273;Sinop;MT;78550-202;02.03.2020;57397;1,3;1,315;KG;18,13
4692293;Farmacia Madeira Ltda ME;04.972.853/0002-27;103;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;Av Governador Julio Campos 1273;Sinop;MT;78550-202;02.03.2020;57397;1,3;1,315;KG;18,13
4904314;Francisca das Chagas Lemos Paiva;13.547.276/0001-36;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;R Paulo Alberto Pan 204, .;Sinop;MT;78553-837;02.03.2020;57398;1,3;1,315;KG;20,04
4904314;Francisca das Chagas Lemos Paiva;13.547.276/0001-36;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;R Paulo Alberto Pan 204, .;Sinop;MT;78553-837;02.03.2020;57398;1,3;1,315;KG;20,04
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;Av Gov Julio Campos 548;Sinop;MT;78550-260;02.03.2020;57399;1,3;1,315;KG;20,96
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;Av Gov Julio Campos 548;Sinop;MT;78550-260;02.03.2020;57399;1,3;1,315;KG;20,96
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;11320198;TALENTO Tab Leite Cast Para 18(15x25g)XW;1;EXB;Av Gov Julio Campos 548;Sinop;MT;78550-260;02.03.2020;57400;0,375;0,395276;KG;19,73
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Av Gov Julio Campos 548;Sinop;MT;78550-260;02.03.2020;57400;0,48;0,50216;KG;21,78
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;Av Gov Julio Campos 548;Sinop;MT;78550-260;02.03.2020;57400;0,48;0,502;KG;21,78
4929568;Farmacia Madeira Ltda EPP;04.972.853/0003-08;105;12155337;BATON Bastao Duo 32(30x16g) XW;1;EXB;Av Gov Julio Campos 548;Sinop;MT;78550-260;02.03.2020;57400;0,48;0,502;KG;21,78
5267194;Idoi Lorenco De Lima;24.569.000/0001-75;105;11320331;BATON Bastao Choc Branco 32(30x16g)XW;1;EXB;Rua Roma 211;Sinop;MT;78555-368;02.03.2020;57401;0,48;0,50216;KG;22,91
5267194;Idoi Lorenco De Lima;24.569.000/0001-75;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Rua Roma 211;Sinop;MT;78555-368;02.03.2020;57401;0,96;1,004;KG;45,81
5267194;Idoi Lorenco De Lima;24.569.000/0001-75;105;11322004;GAROTO Pastilha Hortela 24(40x17g) XW;1;EXB;Rua Roma 211;Sinop;MT;78555-368;02.03.2020;57402;0,68;0,7116;KG;22,3
5267194;Idoi Lorenco De Lima;24.569.000/0001-75;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;Rua Roma 211;Sinop;MT;78555-368;02.03.2020;57403;1,3;1,315;KG;20,04
5267194;Idoi Lorenco De Lima;24.569.000/0001-75;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;Rua Roma 211;Sinop;MT;78555-368;02.03.2020;57403;1,3;1,315;KG;20,04
5271250;Alan Patrik Cassiano ME;14.580.257/0001-74;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;35;UNI;R Do Pintado 95;Sinop;MT;78551-209;02.03.2020;57404;4,55;4,6025;KG;66,95
5271250;Alan Patrik Cassiano ME;14.580.257/0001-74;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;35;UNI;R Do Pintado 95;Sinop;MT;78551-209;02.03.2020;57404;4,55;4,6025;KG;66,95
5300171;Sonus Hotel Ltda;14.745.572/0001-04;105;12416237;SERENATA DE AMOR Bombom Cstn 10x825g XW;2;UNI;R Colonizador Enio Pipino 6311;Sinop;MT;78550-556;02.03.2020;57405;1,65;1,65;KG;51,84
5316741;Sinopao Restaurante E Pizzaria Ltda;15.243.392/0001-97;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;2;EXB;Av Gov Julio Campos 1302;Sinop;MT;78550-286;02.03.2020;57406;0,96;1,004;KG;33,07
5481963;Faganello Paula Conveniencia Eireli;28.067.843/0001-24;105;11320367;BATON Bastao Choc Leite 32(30x16g)XW;1;EXB;R Colonizador Enio Pipino 4421, A;Sinop;MT;78550-528;02.03.2020;57407;0,48;0,502;KG;16,53
5481963;Faganello Paula Conveniencia Eireli;28.067.843/0001-24;105;12239753;TALENTO Tablete Meio Amargo 8(12x90g) BR;1;EXB;R Colonizador Enio Pipino 4421, A;Sinop;MT;78550-528;02.03.2020;57407;1,08;1,13;KG;44,37
5481963;Faganello Paula Conveniencia Eireli;28.067.843/0001-24;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;R Colonizador Enio Pipino 4421, A;Sinop;MT;78550-528;02.03.2020;57408;0,65;0,6575;KG;9,56
5516057;Lucia Jandira Soares Tolfo;26.983.907/0001-01;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;R das Azaleias 3003;Sinop;MT;78552-084;02.03.2020;57409;1,3;1,315;KG;19,97
5726879;Mario Cesar Da Costa;30.582.439/0001-30;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;10;UNI;R Paulo Alberto Pan 81, Sala 2;Sinop;MT;78553-837;02.03.2020;57410;1,3;1,315;KG;20,04
5726879;Mario Cesar Da Costa;30.582.439/0001-30;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;10;UNI;R Paulo Alberto Pan 81, Sala 2;Sinop;MT;78553-837;02.03.2020;57410;1,3;1,315;KG;20,04
5824045;Mercado Plazza Iv Ltda;29.913.198/0001-86;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;70;UNI;R Maravilha 341;Sinop;MT;78554-160;02.03.2020;57411;9,1;9,205;KG;140,3
5824045;Mercado Plazza Iv Ltda;29.913.198/0001-86;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;70;UNI;R Maravilha 341;Sinop;MT;78554-160;02.03.2020;57411;9,1;9,205;KG;140,3
5844956;Mebius & Caleffi Ltda;27.721.268/0001-79;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;15;UNI;R Das Violetas 2253;Sinop;MT;78552-205;02.03.2020;57412;1,95;1,9725;KG;30,06
5844956;Mebius & Caleffi Ltda;27.721.268/0001-79;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;15;UNI;R Das Violetas 2253;Sinop;MT;78552-205;02.03.2020;57412;1,95;1,9725;KG;30,06
5976076;Conveniencia Rota Ltda;19.100.271/0001-47;105;12365129;GAROTO Bisc Rech Choc Branco 70x130g BR;5;UNI;Av Dos Ingas 3771, Sl A;Sinop;MT;78555-024;02.03.2020;57413;0,65;0,6575;KG;9,56
5976076;Conveniencia Rota Ltda;19.100.271/0001-47;105;12365150;GAROTO Bisc Rech Choc 70x130g BR;5;UNI;Av Dos Ingas 3771, Sl A;Sinop;MT;78555-024;02.03.2020;57413;0,65;0,6575;KG;9,56
